IMG Genome ID,Genome Name / Sample Name,Phylum_new,Class_new,Order_new,Family_new,Genus_new,Species_new
2687453636,Pseudomonas antarctica PAMC 27494,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas antarctica
2639762518,Pseudomonas brenneri DSM 15294,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas brenneri
2690315616,Phyllobacterium sp. YR620,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Phyllobacterium,Phyllobacterium sp. YR620
2599185182,Pseudomonas sp. NFPP19,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFPP19
2636415754,Plesiomonas shigelloides GN7,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Plesiomonas,Plesiomonas shigelloides
2599185191,Pseudomonas sp. NFPP24,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFPP24
2522572130,Promicromonospora sukumoe 327MFSha3.1,Actinomycetota,Actinomycetes,Micrococcales,Promicromonosporaceae,Promicromonospora,Promicromonospora sukumoe
2523231083,Pseudomonas sp. URIL14HWK12:I4,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. URIL14HWK12:I4
2602041643,Prevotella sp. S7MS2,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. S7 MS 2
645951825,Hallella bergensis DSM 17361,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hallella,Hallella bergensis
2541047157,Pseudoalteromonas citrea NCIMB 1889,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas citrea
2526164762,Pseudomonas sp. URIL14HWK12:I6,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. URIL14HWK12:I6
2602041655,Planktothrix rubescens NIVA-CYA 407,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Microcoleaceae,Planktothrix,Planktothrix rubescens
2523533506,Pseudomonas sp. LAMO17WK12:I4,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. LAMO17WK12:I4
2540341039,Pseudoalteromonas sp. BSi20439,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. BSi20439
2511231031,Pseudomonas sp. GM16,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. GM16
2684623219,Planctomyces sp. SH-PL14,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,Planctomyces sp. SH-PL14
2562617166,"Prevotella copri CB7, DSM 18205",Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri
2600255048,Porphyromonas sp. oral taxon 278 W7784,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas sp. oral taxon 278
2599185315,Pseudomonas sp. NFACC44-2,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFACC44-2
2671180033,Pseudomonas delhiensis LMG 24737,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas delhiensis
2602041661,Pseudomonas sp. ICMP 17674,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. ICMP 17674
2599185162,Pseudomonas sp. NFPP10,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFPP10
2643221911,Plantibacter sp. Leaf171,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Plantibacter,Plantibacter sp. Leaf171
649989993,Pseudoramibacter alactolyticus ATCC 23263,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Pseudoramibacter,Pseudoramibacter alactolyticus
2531839621,Cutibacterium humerusii P08,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium modestum
2627853915,Porphyromonadaceae bacterium COT-184,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,unclassified,Porphyromonadaceae bacterium COT-184 OH4590
2514885007,Prevotella nanceiensis DSM 19126,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella nanceiensis
2651869766,Stutzerimonas degradans HMP271,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Stutzerimonas,Stutzerimonas degradans
2556921657,Prolixibacter bellariivorans ATCC BAA-1284,Bacteroidota,Bacteroidia,Marinilabiliales,Prolixibacteraceae,Prolixibacter,Prolixibacter bellariivorans
2597490198,Pseudoalteromonas sp. A2,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. A2
2643221571,Pseudomonas sp. Root569,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. Root569
2606217312,Prochlorococcus marinus MIT9314,Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus marinus
2511231004,Pseudomonas sp. GM102,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. GM102
2648501921,Prosthecomicrobium hirschii 16,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Kaistiaceae,Prosthecomicrobium,Prosthecomicrobium hirschii
2667527432,Pseudomonas cannabina CFBP 2341,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas cannabina
647533200,Pseudovibrio sp. JE062,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Pseudovibrio,Pseudovibrio sp. JE062
2547132310,Prochlorothrix hollandica PCC 9006,Cyanobacteriota,Cyanophyceae,Pseudanabaenales,Prochlorotrichaceae,Prochlorothrix,Prochlorothrix hollandica
2642422541,Proteiniclasticum ruminis ML2,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Proteiniclasticum,Proteiniclasticum ruminis
2636416188,Pseudomonas migulae LMG 21608,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas migulae
2597489902,Providencia rettgeri Dmel1,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia rettgeri
2606217317,Prochlorococcus sp. MIT0602,Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus sp. MIT 0602
2695420601,Pseudomonas sp. NBRC 111137,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NBRC 111137
2642422516,Pseudomonas veronii LMG 17761,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas marginalis
2627853624,Prevotella pectinovora P4-65,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella pectinovora
2599185323,Pseudomonas sp. NFACC37-1,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFACC37-1
2596583702,Krasilnikoviella flava DSM 21481,Actinomycetota,Actinomycetes,Micrococcales,Promicromonosporaceae,Krasilnikoviella,Krasilnikoviella flava
2563366723,Psychrobacter phenylpyruvicus DSM 7000,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Psychrobacter,Psychrobacter phenylpyruvicus
2524614516,Pseudomonas sp. LAIL14HWK12:I12,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. LAIL14HWK12:I12
2529292851,Providencia burhodogranariea DSM 19968,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia burhodogranariea
2700989464,Pseudomonas sp. NBRC 111134,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NBRC 111134
2523533568,Pseudomonas sp. URMO17WK12:I3,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. URMO17WK12:I3
2654587743,Pseudoalteromonas sp. SW0106-04,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. SW0106-04
2675903691,Planctomicrobium piriforme DSM 26348,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomicrobium,Planctomicrobium piriforme
2551306554,Prochlorococcus sp. W8,Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus sp. W8
2663762789,Pseudomonas prosekii LMG 26867,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas prosekii
2711768160,Pseudoalteromonas ruthenica S3258,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas ruthenica
2599185167,Pseudomonas sp. NFPP28,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFPP28
638341157,Pseudoalteromonas tunicata D2,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas tunicata
639633051,Polaromonas naphthalenivorans CJ2,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Polaromonas naphthalenivorans
2663762768,Pseudomonas jinjuensis JCM 21621,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas jinjuensis
2541047099,Pseudomonas sp. CF150,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. CF150
647533197,Prevotella sp. F0039,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. oral taxon 299
2651870357,Porphyromonadaceae bacterium KH3CP3RA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,unclassified,Porphyromonadaceae bacterium KH3CP3RA
649989984,Planococcus donghaensis MPA1U2,Bacillota,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus donghaensis
2574179792,Pseudomonas sp. Eur1 9.41,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. Eur1 9.41
2663762774,Pseudomonas composti CECT 7516,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas composti
2599185288,Pseudomonas sp. NFACC25,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFACC25
2645727738,Pseudomonas sp. 10-1B,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. 10-1B
2599185212,Pseudomonas sp. NFACC15-1,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFACC15-1
2648501142,Prochlorococcus sp. scB245a_520K10 (unscreened),Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus sp. scB245a_520K10
2599185319,Pseudomonas sp. NFACC24-1,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFACC24-1
2540341139,Pseudomonas denitrificans ATCC 13867,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. ATCC 13867
2602041658,Prevotella amnii DNF00058,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella amnii
2663763602,Atopomonas hussainii JCM 19513,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Atopomonas,Atopomonas hussainii
2606217814,Prevotella sp. KHP1,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. khp1
2643221775,Pseudomonas sp. Leaf58,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. Leaf58
2648501301,Pseudomonas libanensis RIT-PI-g,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas libanensis
2558860918,Pseudomonas sp. HPB0071,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. HPB0071
2579778516,Porphyrobacter sp. HL-46,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Porphyrobacter,Porphyrobacter sp. HL-46
2663762769,Pseudomonas yangmingensis DSM 24213,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Halopseudomonas,Halopseudomonas yangmingensis
2541047098,Pseudomonas psychrophila CF149,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas psychrophila
2651869879,Pseudovibrio sp. POLY-S9,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Pseudovibrio,Pseudovibrio sp. POLY-S9
2511231024,Pseudomonas sp. GM84,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. GM84
2599185318,Pseudomonas sp. NFACC13-1,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFACC13-1
2654587781,Prochlorococcus sp. scB245a_519D13 (unscreened),Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus sp. scB245a_519D13
2509276066,"Prevotella dentalis ES 2772, DSM 3688",Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentalis
2509276013,Pseudoxanthomonas suwonensis J42,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas suwonensis
2599185289,Pseudomonas sp. NFACC51,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFACC51
2657245467,Pseudoalteromonas sp. P1-8,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. P1-8
2636416065,Pseudomonas arsenicoxydans CECT 7543,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas arsenicoxydans
2681812905,Pontibacter lucknowensis DM9,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Pontibacter,Pontibacter lucknowensis
2579779117,Piscirickettsia salmonis AUSTRAL-005,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsia,Piscirickettsia salmonis
2636416017,Pseudomonas azotoformans LMG 21611,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas azotoformans
2623620457,Prevotella sp. NE3005,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. ne3005
2643221805,Pseudomonas sp. Leaf129,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. Leaf129
2562617035,Prevotella sp. RM4,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. RM4
2512047037,Pseudoxanthomonas spadix BD-a59,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas spadix
2671180705,Pseudoalteromonas piscicida S2040,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas piscicida
2687453721,Pseudomonas sp. BS3759,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. BS3759
2593339240,Pseudobutyrivibrio sp. ACV-2,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Pseudobutyrivibrio,Pseudobutyrivibrio sp. ACV-2
2654587734,Prochlorococcus sp. scB245a_519O21 (unscreened),Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus sp. scB245a_519O21
2663763257,Pseudomonas sp. TTU2014-105ASC,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. TTU2014-105ASC
2645727918,Photobacterium gaetbulicola Gung47,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium gaetbulicola
2681812906,Pontibacter ramchanderi LP43,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Pontibacter,Pontibacter ramchanderi
2651869831,Prochlorococcus sp. scB245a_521K15 (unscreened),Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus sp. scB245a_521K15
2645727534,Citrobacter freundii ST1,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii
2565956580,Pseudomonas brassicacearum DF41,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas brassicacearum
2615840646,Propionibacteriaceae bacterium ES.041,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,unclassified,Propionibacteriaceae bacterium ES.041
2671180362,Photobacterium aphoticum DSM 25995,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium aphoticum
2648501124,Porphyromonas sp. 54627_COT.290,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas sp. COT-290 OH860
2671180091,Pseudomonas segetis DSM 18913,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas segetis
2615840640,Polaromonas sp. YR568,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Polaromonas sp. YR568
2524614803,Propionibacterium acidifaciens DSM 21887,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium acidifaciens
2663762771,Pseudomonas soli LMG 27941,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas soli
2576861785,Psychrobacter sp. JCM 18902,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Psychrobacter,Psychrobacter sp. JCM 18902
2681812890,Pontibacter indicus LP100,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Pontibacter,Pontibacter indicus
2551306565,Pseudacidovorax intermedius NH-1,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pseudacidovorax,Pseudacidovorax intermedius
2606217677,Prochlorococcus marinus SB,Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus marinus
2627854291,Pseudonocardia alni DSM 44104,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia alni
2654587778,Prochlorococcus sp. scB245a_518O7 (unscreened),Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus sp. scB245a_518O7
2639762619,Pseudomonas jessenii LMG 21605,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas jessenii
2599185302,Pseudomonas sp. NFACC43,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFACC43
2517572237,Prevotella oris DSM 18711,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris
2526164763,Pseudomonas sp. URIL14HWK12:I7,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. URIL14HWK12:I7
641228501,Prochlorococcus marinus MIT9211,Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus marinus
2675903515,Pseudomonas thivervalensis DSM 13194,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas thivervalensis
2511231021,Pseudomonas sp. GM78,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. GM78
2687453255,Pseudohongiella spirulinae KCTC 32221,Pseudomonadota,Gammaproteobacteria,unclassified,unclassified,Pseudohongiella,Pseudohongiella spirulinae
640963014,Pseudoflavonifractor capillosus ATCC 29799,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor capillosus
2585427680,Pseudomonas monteilii NBRC 103158,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas monteilii
2517093006,Porphyromonas macacae DSM 20710,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas macacae
2643221797,Pseudorhodoferax sp. Leaf267,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pseudorhodoferax,Pseudorhodoferax sp. Leaf267
2574179701,Pseudoxanthomonas taiwanensis DSM 22914,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas taiwanensis
2606217690,Prochlorococcus marinus MIT9116,Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus marinus
2606217811,Pseudobutyrivibrio sp. NOR37,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Pseudobutyrivibrio,Pseudobutyrivibrio sp. NOR37
2534681747,Pseudoalteromonas sp. BSi20652,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. BSi20652
2651869675,Pseudonocardia sp. HH130629-09,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. HH130629-09
2599185163,Pseudomonas sp. NFPP12,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFPP12
649989992,Pseudonocardia sp. P1,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. P1
2671180032,Pseudomonas borbori LMG 23199,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas borbori
2546826722,Pseudomonas sp. PDA,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Stutzerimonas,[Pseudomonas] sp. PDA
2551306190,Pseudomonas sp. CBZ-4,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. CBZ-4
2667527224,Pseudomonas mohnii DSM 18327,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mohnii
2551306467,Pseudomonas sp. PAMC 26793,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. PAMC 26793
2574179734,Ponticoccus litoralis DSM 18986,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ponticoccus,Ponticoccus litoralis
2667528098,Pseudomonas sp. NBRC 111132,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NBRC 111132
2711768223,Planctomycetes bacterium RIFCSPLOWO2_02_FULL_50_16,Planctomycetota,unclassified,unclassified,unclassified,unclassified,Planctomycetes bacterium RIFCSPLOWO2_02_FULL_50_16
2634166304,Poseidonocella sedimentorum DSM 29315,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Poseidonocella,Poseidonocella sedimentorum
2606217313,Prochlorococcus marinus SS2,Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus marinus
2681812917,Pseudomonas sp. 7SR1,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. 7SR1
2643221565,Pseudomonas sp. Root562,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. Root562
2681812969,Piscicoccus intestinalis NBRC 104926,Actinomycetota,Actinomycetes,Micrococcales,Dermatophilaceae,Piscicoccus,Piscicoccus intestinalis
2556921025,Pseudoalteromonas sp. H103 PacBio methylation,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp.
2693429756,Pseudomonas paralactis DSM 29164,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas paralactis
2671180067,Pseudomonas peli LMG 23201,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas peli
2531839182,Pseudomonas viridiflava UASWS0038,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas viridiflava
2660237937,Pseudomonas lactis DSM 29142,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas lactis
2523533528,Pseudomonas sp. URMO17WK12:I4,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. URMO17WK12:I4
2526164514,Prevotella albensis DSM 11370,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella albensis
2630968566,Pseudomonas amygdali pv. dendropanacis CFBP 3226,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas amygdali
2521172638,Prevotella maculosa DSM 19339,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella maculosa
2582581011,Pseudomonas sp. Ant30-3,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. Ant30-3
2556921653,Pseudomonas mosselii DSM 17497,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mosselii
2636415558,Mameliella alba UMTAT08,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Mameliella,Mameliella alba
2599185322,Pseudomonas sp. NFACC14,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NFACC14
