,IMG Genome ID,Genome Name_x,cobamide biosynthesis category,Phylum,Class,Order,Family,Genus,Species,Ecosystem Category
10113,2639762581,Stenotrophomonas sp. 92MFCol6.1,very likely non-producer,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. 92MFCol6.1,Plants
10114,2643221783,Stenotrophomonas sp. Leaf70,very likely non-producer,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. Leaf70,
10115,2582580998,Stenotrophomonas sp. RIT309,very likely non-producer,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. RIT309,
10116,647533230,Stenotrophomonas sp. SKA14,very likely non-producer,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. SKA14,Aquatic
10117,2617270730,Stenotrophomonas sp. YR243,very likely non-producer,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. YR243,
10118,2693429819,Stenotrophomonas sp. YR347,very likely non-producer,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. YR347,
10119,2695420952,Stenotrophomonas sp. YR399,very likely non-producer,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. YR399,
10120,2675903279,Stenotrophomonas terrae DSM 18941,very likely non-producer,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas terrae,Terrestrial
10121,2571042003,Stenoxybacter acetivorans DSM 19021,very likely non-producer,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Stenoxybacter,Stenoxybacter acetivorans,Insecta
10122,2693429895,Stigmatella aurantiaca DSM 17044,very likely non-producer,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Stigmatella,Stigmatella aurantiaca,Plants
10123,2693429888,Stigmatella erecta DSM 16858,very likely non-producer,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Stigmatella,Stigmatella erecta,Plants
10124,2706794554,Streptacidiphilus albus NBRC 100918,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus albus,
10125,2671180344,Streptacidiphilus anmyonensis NBRC 103185,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus anmyonensis,
10126,2706794555,Streptacidiphilus carbonis NBRC 100919,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus carbonis,
10127,2675903135,Streptacidiphilus jiangxiensis CGMCC 4.1857,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus jiangxiensis,
10128,2706794556,Streptacidiphilus melanogenes NBRC 103184,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus melanogenes,
10129,2671180946,Streptacidiphilus neutrinimicus NBRC 100921,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus neutrinimicus,
10130,2574179794,Streptacidiphilus oryzae TH49,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus oryzae,Lab synthesis
10131,2574179761,Streptacidiphilus rugosus AM-16,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus rugosus,Lab synthesis
10132,2695420942,Streptoalloteichus hindustanus DSM 44523,possible corrinoid producer,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Streptoalloteichus,Streptoalloteichus hindustanus,
10133,2596583539,Streptoalloteichus tenebrarius DSM 40477,possible corrinoid producer,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Streptoalloteichus,Streptoalloteichus tenebrarius,
10134,2681813364,Streptobacillus felis 131000547,very likely non-producer,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Streptobacillus,Streptobacillus felis,
10135,646311956,"Streptobacillus moniliformis 9901, DSM 12112",very likely non-producer,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Streptobacillus,Streptobacillus moniliformis,Human
10136,2548876876,Streptococcus agalactiae FSL S3-034,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus agalactiae,Mammals
10137,2554235452,Streptococcus anginosus whileyi MAS624,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,
10138,649990003,Streptococcus australis ATCC 700641,very likely corrinoid producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus australis,Human
10139,2623620585,Streptococcus bovis ES1,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus equinus,
10140,2515154033,Streptococcus caballi DSM 19004,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus caballi,Mammals
10141,2528311138,Streptococcus canis FSL Z3-227,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus canis,Mammals
10142,2523533613,Streptococcus castoreus DSM 17536,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus castoreus,Unclassified
10143,2690315897,Streptococcus constellatus KCOM 1650,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus constellatus,
10144,2512047072,Streptococcus criceti HS-6,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus criceti,Mammals
10145,649990004,Streptococcus cristatus ATCC 51100,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus cristatus,Human
10146,2524614607,Streptococcus devriesei DSM 19639,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus devriesei,Animal
10147,2515154028,Streptococcus didelphis DSM 15616,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus didelphis,Animal
10148,649990005,Streptococcus downei F0415,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus downei,Human
10149,644736406,Streptococcus dysgalactiae equisimilis sv. G GGS_124,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus dysgalactiae,Human
10150,2515154023,Streptococcus entericus DSM 14446,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus entericus,Animal
10151,2593339156,Streptococcus equinus JB1,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus equinus,
10152,2515154024,Streptococcus ferus DSM 20646,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ferus,Animal
10153,2608642220,Streptococcus gallolyticus VTM3R42,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gallolyticus,Mammals
10154,640753055,Streptococcus gordonii Challis CH1,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gordonii,
10155,2518645609,Streptococcus henryi DSM 19005,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus henryi,Animal
10156,2630968523,Streptococcus hongkongensis CAIM 1895,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus hongkongensis,
10157,2524614633,Streptococcus hyovaginalis DSM 12219,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus hyovaginalis,Mammals
10158,2512047073,Streptococcus ictaluri 707-05,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ictaluri,Fish
10159,641736171,Streptococcus infantarius infantarius ATCC BAA-102,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus infantarius,Human
10160,2534681959,Streptococcus infantis X,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus infantis,Human
10161,2648501179,Streptococcus iniae YSFST01-82,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus iniae,
10162,2534682144,Streptococcus intermedius F0395,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus intermedius,Human
10163,2554235351,Streptococcus lutetiensis 033,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus lutetiensis,Human
10164,2512047074,Streptococcus macacae NCTC 11558,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus macacae,Mammals
10165,2609460240,Streptococcus macedonicus 33MO,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus macedonicus,
10166,2515154020,Streptococcus marimammalium DSM 18627,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus marimammalium,Unclassified
10167,2551306662,Streptococcus massiliensis 4401825,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus massiliensis,Human
10168,2515154010,Streptococcus merionis DSM 19192,very likely corrinoid producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus merionis,Animal
10169,2519103182,Streptococcus minor DSM 17118,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus minor,Mammals
10170,2687453325,Streptococcus mitis KCOM 1350,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,
10171,2558860327,Streptococcus mutans G123,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,Human
10172,2541047083,Streptococcus oligofermentans AS 1.3089,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oligofermentans,Human
10173,2534682075,Streptococcus oralis SK100,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Human
10174,2515154108,Streptococcus orisratti DSM 15617,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus orisratti,Animal
10175,2515154025,Streptococcus ovis DSM 16829,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ovis,Mammals
10176,650716089,Streptococcus parasanguinis ATCC 15912,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,Human
10177,2675903568,Streptococcus parauberis N198_2,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parauberis,
10178,2645727720,Streptococcus pasteurianus HC-2909-2,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus,
10179,649990011,Streptococcus peroris ATCC 700780,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus peroris,Human
10180,2645727566,Streptococcus phocae ATCC 51973,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus phocae,
10181,2522572191,Streptococcus plurextorum DSM 22810,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus plurextorum,Animal
10182,2529293117,Streptococcus pneumoniae GA07914,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Animal
10183,2523533542,Streptococcus porci DSM 23759,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus porci,Animal
10184,651324103,Streptococcus porcinus Jelinkova 176,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus porcinus,Mammals
10185,2511231123,Streptococcus pseudopneumoniae IS7493,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudopneumoniae,Human
10186,649990013,Streptococcus pseudoporcinus SPIN 20026,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudoporcinus,Human
10187,2579778638,Streptococcus pyogenes ABC020029711,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes,
10188,2534681768,Streptococcus ratti FA-1,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ratti,Mammals
10189,651053073,Streptococcus salivarius 57.I,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,
10190,2700989502,Streptococcus sanguinis VT517,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,
10191,2636415646,Streptococcus sinensis HKU4,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sinensis,Animal
10192,2548876636,Streptococcus sobrinus TCI-355,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sobrinus,Animal
10193,647533231,Streptococcus sp. 2_1_36FAA,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 2_1_36FAA,Human
10194,2654588198,Streptococcus sp. 45,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 45,Human
10195,2684623207,Streptococcus sp. A12,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. A12,
10196,2558860933,Streptococcus sp. AC15,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. AC15,Human
10197,2558860934,Streptococcus sp. ACC21,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. ACC21,Human
10198,2558860941,Streptococcus sp. ACS2,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. ACS2,Human
10199,2537561630,Streptococcus sp. AS14,very likely corrinoid producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. AS14,Human
10200,2558860938,Streptococcus sp. AS20,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. AS20,Human
10201,2558860939,Streptococcus sp. BS21,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. BS21,Human
10202,2558860937,Streptococcus sp. BS29a,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. BS29a,Human
10203,2537561631,Streptococcus sp. BS35b,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. BS35b,Human
10204,651285008,Streptococcus sp. C150,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. C150,Human
10205,651285009,Streptococcus sp. C300,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. C300,Human
10206,2579778796,Streptococcus sp. CECT 7746,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. CECT 7746,
10207,2568526682,Streptococcus sp. CECT 7747,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. CECT 7747,
10208,2558860940,Streptococcus sp. CM6,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. CM6,Human
10209,2558860935,Streptococcus sp. CM7,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. CM7,Human
10210,2627854267,Streptococcus sp. DBCMS,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. DBCMS,
10211,2531839452,Streptococcus sp. F0441,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. F0441,Human
10212,2531839453,Streptococcus sp. F0442,very likely corrinoid producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. F0442,Human
10213,2687453640,Streptococcus sp. F0610 (5-114),very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. F0610 (5-114),
10214,2695420336,Streptococcus sp. FDAARGOS_146,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. FDAARGOS_146,
10215,2690315783,Streptococcus sp. FF10,very likely corrinoid producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. FF10,
10216,2529292749,Streptococcus sp. GMD1S,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD1S,Human
10217,2529292942,Streptococcus sp. GMD2S,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD2S,Human
10218,2521172586,Streptococcus sp. GMD3S,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD3S,Animal
10219,2529292753,Streptococcus sp. GMD4S,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD4S,Human
10220,2548877064,Streptococcus sp. GMD5S,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD5S,Human
10221,2529292944,Streptococcus sp. GMD6S,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. GMD6S,Human
10222,2541047013,Streptococcus sp. HPH0090,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HPH0090,Human
10223,2597489956,Streptococcus sp. HSISB1,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HSISB1,
10224,2597489965,Streptococcus sp. HSISM1,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HSISM1,
10225,2597489964,Streptococcus sp. HSISS1,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HSISS1,
10226,2597489962,Streptococcus sp. HSISS2,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HSISS2,
10227,2597489961,Streptococcus sp. HSISS3,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HSISS3,
10228,2597489955,Streptococcus sp. HSISS4,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HSISS4,Human
10229,2687453179,Streptococcus sp. HTS5,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HTS5,
10230,2675903323,Streptococcus sp. HTS9,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HTS9,
10231,2546825502,Streptococcus sp. I-G2,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. I-G2,Human
10232,2546825503,Streptococcus sp. I-P16,very likely corrinoid producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. I-P16,Human
10233,647533232,Streptococcus sp. M143,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. M143,Human
10234,651285010,Streptococcus sp. M334,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. M334,Human
10235,2654588205,Streptococcus sp. NLAE-zl-C503,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. NLAE-zl-C503,Human
10236,2558860936,Streptococcus sp. OBRC6,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. OBRC6,Human
10237,651324104,Streptococcus sp. oral taxon 056 F0418,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. oral taxon 056,Human
10238,2513237373,Streptococcus sp. oral taxon 058 F0407,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. oral taxon 058,Human
10239,648276748,Streptococcus sp. oral taxon 071 73H25AP,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. oral taxon 071,Human
10240,2513237363,"Streptococcus sp. SK140, HPA1",very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,"Streptococcus sp. SK140, HPA1",Human
10241,2513237362,Streptococcus sp. SK643,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. SK643,Human
10242,2558860942,Streptococcus sp. SR1,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. SR1,Human
10243,2558860943,Streptococcus sp. SR4,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. SR4,Human
10244,2687453193,Streptococcus sp. TA 26,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. TA 26,
10245,2576861446,Streptococcus sp. VT 162,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. VT 162,
10246,2651869872,Streptococcus sp. X13SY08,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. X13SY08,
10247,2681813329,Streptococcus suis sv. 2 SS1053,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus suis,Animal
10248,2558309116,Streptococcus thermophilus MTCC 5460,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,
10249,2515154195,Streptococcus thoraltensis DSM 12221,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thoraltensis,Mammals
10250,2531839550,Streptococcus tigurinus AZ_3a,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus tigurinus,Animal
10251,2657244977,Streptococcus uberis B190,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus uberis,
10252,2531839534,Streptococcus urinalis FB127-CNA-2,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus urinalis,Human
10253,649990016,Streptococcus vestibularis ATCC 49124,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus vestibularis,Human
10254,2627854128,Streptomonospora alba YIM 90003,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Streptomonospora,Streptomonospora alba,
10255,2648501836,Streptomyces acidiscabies NCPPB 4445,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces acidiscabies,
10256,2545824777,Streptomyces afghaniensis 772,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces afghaniensis,Terrestrial
10257,2675903061,Streptomyces aidinglake CGMCC 4.5739,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aidinglake,
10258,2545824724,Streptomyces albulus CCRC 11814,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albulus,
10259,2639762818,Streptomyces albus DSM 41398,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albus,
10260,2657245540,Streptomyces almquistii NRRL B-1685,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces almquistii,
10261,2667527403,Streptomyces alni CGMCC 4.3510,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces alni,
10262,2687453220,Streptomyces ambofaciens DSM 40697,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces ambofaciens,
10263,2654588047,Streptomyces anulatus ATCC 11523 null replaces 101412,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces anulatus,
10264,2616644941,Streptomyces atratus OK807,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces atratus,
10265,2545824776,Streptomyces aurantiacus JA 4570,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aurantiacus,Terrestrial
10266,2531839540,Streptomyces auratus AGR0001,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces auratus,Terrestrial
10267,2639762732,Streptomyces aureofaciens NRRL 2209,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aureofaciens,
10268,637000304,Streptomyces avermitilis MA-4680,very likely non-producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces avermitilis,Terrestrial
10269,2671180271,Streptomyces bambergiensis NRRL B-12521,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces bambergiensis,
10270,646862346,Streptomyces bingchenggensis BCW-1,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces bingchenggensis,Terrestrial
10271,2517572239,Streptomyces bottropensis ATCC 25435,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces bottropensis,Terrestrial
